,,,,,,,,,,,,,,,,,,,,
자전거대여소명,자전거대여소구분,소재지도로명주소,소재지지번주소,위도,경도,운영시작시각,운영종료시각,휴무일,요금구분,자전거이용요금,자전거보유대수,거치대수,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
1340. 광운초등학교 앞,무인대여소,"서울특별시 성북구 한천로 693, 광운초등학교 앞",-,37.619053,127.0550898535,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",8,8,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1342. 성북쉼터 앞,무인대여소,"서울특별시 성북구 성북로21길 32, 성북쉼터 앞",-,37.5924233448,126.9975270714,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",15,15,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1343. 한성대입구역 7번 출구 앞,무인대여소,"서울특별시 성북구 동소문로 11, 한성대입구역 7번출구 앞",-,37.5892768747,127.0073867704,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",10,10,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1344. 아리랑시네센터 앞,무인대여소,"서울특별시 성북구 아리랑로 82, 아리랑시네센터 앞",-,37.6000593519,127.013954,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",10,10,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1346. 길음8골어린이공원 옆,무인대여소,"서울특별시 성북구 길음로13길 22, 길음8골어린이공원 옆",-,37.6094433043,127.0193258546,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",15,15,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1377. 한국과학기술연구원 후문,무인대여소,서울특별시 성북구 화랑로14길5,-,37.6010713855,127.0453422693,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",10,10,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1347. 길음래미안아파트 817동 상가 앞,무인대여소,"서울특별시 성북구 길음로 33 ,길음래미안아파트817동 상가 앞",-,37.6050496083,127.0220109714,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",20,20,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1348. 성북제일새마을금고 본점 앞,무인대여소,"서울특별시 성북구 길음로 20 ,성북제일새마을금고 본점 앞",-,37.6047538873,127.0230391762,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",12,12,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1349. 월계2교 버스정류장 앞,무인대여소,"서울특별시 성북구 한천로101길 18, 월계2교 버스정류장 앞",-,37.622765,127.0492974238,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",10,10,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1351. SK제삼주유소 앞,무인대여소,"서울특별시 성북구 안암로 17 ,SK제삼주유소 앞",-,37.5795222028,127.0245484104,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",8,8,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1352. e편한세상 보문아파트 내,무인대여소,"서울특별시 성북구 낙산길 255, e 편한세상 보문아파트 내",-,37.582787,127.0156236311,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",8,8,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1353. 금호어울림센터힐 내,무인대여소,"서울특별시 성북구 동소문로34길 73, 금호어울림센터힐 내",-,37.6009517425,127.0228613458,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",8,8,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1354. 고려대학교 2번출구,무인대여소,,서울특별시 성북구 종암동 29-46,37.590714,127.036194,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",10,10,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1355. 보문2교,무인대여소,,서울특별시 성북구 안암동1가 20-1,37.588699,127.018913,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",20,20,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1357. 북한산보국문역,무인대여소,서울특별시 성북구 보국문로 91,-,37.6124178955,127.0077547,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",20,20,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1358. 정릉도서관 앞,무인대여소,서울특별시 성북구 보국문로 7-10,-,37.60513404,127.0109987,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",7,7,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,무인대여소,서울특별시 성북구 월계로 172,-,37.6192335,127.0448327,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",20,20,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1360. 정릉역,무인대여소,서울특별시 성북구 정릉로 272,-,37.6031371727,127.0136121169,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",10,10,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1361. 홍익중고 입구,무인대여소,서울특별시 성북구 성북로14가길 23,-,37.5936667062,127.0028036048,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",13,13,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1362. 보문역6번출구 앞,무인대여소,서울특별시 성북구 보문로 112-2,-,37.5851536,127.019676,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",10,10,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1363. 보문4교 인근,무인대여소,서울특별시 성북구 보문로 22길 28,-,37.583752,127.0220123,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",15,15,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1364. 성북동 치안센터 앞,무인대여소,"서울특별시 성북구 성북로 25, 성북1 치안센터",-,37.590172,127.004089,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",10,10,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1365. 선잠단지 앞,무인대여소,서울특별시 성북구 성북로 102,-,37.5930248,126.9975442,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",15,15,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1366. 일신초등학교 옆,무인대여소,서울특별시 성북구 월곡로 74,-,37.5988135720,127.0401772006,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",10,10,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1367. 길음문화복합미디어센터,무인대여소,서울특별시 성북구 길음로7길 20,-,37.6037521,127.0224636,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",15,15,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1368. 성신여대입구 교차로,무인대여소,서울특별시 성북구 보문로 34길 87,-,37.5914665930,127.020103,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",10,10,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1369. 미아사거리,무인대여소,서울특별시 성북구 동소문로 327,-,37.6090295,127.029732,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",15,15,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1370. 복자사랑 피정의 집,무인대여소,서울특별시 성북구 성북로 132-4,-,37.5945712368,126.9951808,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",20,20,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1372. KEB은행 고대점,무인대여소,서울특별시 성북구 고려대로 113,-,37.586559,127.0319734563,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",15,15,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1373. 성북구보건소 건너편,무인대여소,서울특별시 성북구 화랑로 63,-,37.6027096736,127.0395356,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",8,8,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
백석동주민센터,무인대여소,,경기도 고양시 일산동구 백석동 1398,37.649773,126.792532,00:00,00:00,연중 무휴,유료,1회/60분 1천원+1년 6만원+6개월 4만원+3개월 2만원,14,30,N,,N,031-903-8983,경기도 고양시 에코바이크(주),2020-05-15,3940000,경기도 고양시
1375. 생명의 전화 종합복지관 앞 교차로,무인대여소,서울특별시 성북구 오패산로 11-22,-,37.60337737,127.0365331,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",20,20,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
1376. 한국과학기술연구원 정문,무인대여소,서울특별시 성북구 화랑로14길5,-,37.6010713855,127.0453422693,00:01,00:00,연중무휴,유료,"7일권 : 3천원(60분), 4천원(120분), 30일권 : 5천원(60분), 7천원(120분), 365일권 : 3만원(60분), 4만원(120분)",7,7,N,수동식,N,1599-0120,서울특별시,2020-06-11,3070000,서울특별시 성북구
삼락생태공원(삼락 4번 주차장 옆 인라인스케이트장 내),유인대여소,,부산광역시 사상구 삼락동 29-28번지,35.169381,128.976258,09:30,17:00,"월,화요일 휴무(7월~8월/12월~2월), 연중영업(3월~6월/9월~11월)",유료,"1인용 : 1시간 3천원, 2인용자전거 : 1시간 6천원, 티-에스보드 : 1시간 5천원, 뱅키 : 1시간 7천원, 4륜용 : 1시간 1만5천원",326,,Y,수동식,N,070-4217-1866,부산광역시 낙동강관리본부,2020-06-01,6260000,부산광역시
화명생태공원(화명운동장 내),유인대여소,,부산광역시 북구 화명동 1718-10번지,35.239769,129.005574,09:30,17:00,"월,화,수요일 휴무(7월~8월/12월~2월), 연중영업(3월~6월/9월~12월)",유료,"1인용 : 1시간 3천원, 2인용자전거 : 1시간 6천원, 티-에스보드 : 1시간 5천원, 뱅키 : 1시간 7천원, 4륜용 : 1시간 1만5천원",83,,Y,수동식,N,070-4219-1716,부산광역시 낙동강관리본부,2020-06-01,6260000,부산광역시
맥도생태공원(구포대교 밑 대저생태공원 관리사무소 앞),유인대여소,,부산광역시 강서구 대저2동 4390번지,35.209897,128.9497086,09:30,17:00,"월,화요일 휴무(7월~8월/12월~2월), 연중영업(3월~6월/9월~13월)",유료,"1인용 : 1시간 3천원, 2인용자전거 : 1시간 6천원, 티-에스보드 : 1시간 5천원, 뱅키 : 1시간 7천원, 4륜용 : 1시간 1만5천원",140,,Y,수동식,N,070-4218-1662,부산광역시 낙동강관리본부,2020-06-01,6260000,부산광역시
대저생태공원(맥도생태공원 관리사무소 옆),유인대여소,,부산광역시 강서구 대저1동 2314-11번지,35.215335,128.955416,09:30,17:00,"월,화,수요일 휴무(7월~8월/12월~2월), 연중영업(3월~6월/9월~14월)",유료,"1인용 : 1시간 3천원, 2인용자전거 : 1시간 6천원, 티-에스보드 : 1시간 5천원, 뱅키 : 1시간 7천원, 4륜용 : 1시간 1만5천원",153,,Y,수동식,N,070-4219-1477,부산광역시 낙동강관리본부,2020-06-01,6260000,부산광역시
정왕역 공공자전거대여소,유인대여소,경기도 시흥시 마유로 418번길 15,경기도 시흥시 정왕동 2325-14,37.351777,126.742998,07:00,20:00,주말 휴무,무료,무료,133,11,Y,기계식,N,031-310-3138,경기도 시흥시청,2020-06-02,4010000,경기도 시흥시
월곶역 공공자전거대여소,유인대여소,경기도 시흥시 월곶중앙로 14번길 56,경기도 시흥시 월곶동 992-8,37.391814,126.742708,09:00,20:00,"매주 월요일,화요일 휴무",무료,무료,118,,Y,기계식,N,031-310-3138,경기도 시흥시청,2020-06-02,4010000,경기도 시흥시
오이도 배디리선착장,무인대여소,경기도 시흥시 정왕동,경기도 시흥시 정왕동 2199-1,37.348503,126.695225,00:00,23:59,연중무휴,무료,무료,17,20,N,,N,031-310-3138,경기도 시흥시청,2020-06-02,4010000,경기도 시흥시
오이도 기념공원,무인대여소,경기도 시흥시 정왕동,경기도 시흥시 정왕동 2206-6,37.317167,126.720846,00:00,23:59,연중무휴,무료,무료,15,13,N,,N,031-310-3138,경기도 시흥시청,2020-06-02,4010000,경기도 시흥시
옥구2교,무인대여소,경기도 시흥시 옥구공원로 75,경기도 시흥시 정왕동 1951,37.350937,126.722537,00:00,23:59,연중무휴,무료,무료,6,10,N,,N,031-310-3138,경기도 시흥시청,2020-06-02,4010000,경기도 시흥시
